0.0148174,-0.006135923
0.0377546,-1.098330244
0.061749,-2.302505163
0.0736562,-3.014272248
0.0887213,-3.732175257
0.1065688,-4.203107359
0.120697,-4.242990859
0.1368649,-3.973010241
0.1517831,-3.578777178
0.1684092,-3.117048961
0.1834341,-2.715145995
0.2003265,-2.422155664
0.2145858,-2.29790322
0.2296167,-2.308641086
0.2465482,-2.420621683
0.2683414,-2.633845013
0.2811032,-2.761165418
0.2940686,-2.857806208
0.3100262,-2.922233401
0.3249863,-2.928369324
0.3389491,-2.911495535
0.3611922,-2.894621747
0.3712295,-2.891553785
0.3858234,-2.891553785
0.4040022,-2.891553785
0.41774,-2.891553785
0.433697,-2.891553785
0.4496545,-2.891553785
0.4646125,-2.891553785
0.4815799,-2.891553785
0.5045074,-2.891553785
0.5145513,-2.891553785
0.5294408,-2.891553785
0.547392,-2.891553785
0.5603586,-2.891553785
0.5743221,-2.891553785
0.5935198,-2.891553785
0.6062362,-2.891553785
0.6221897,-2.891553785
0.637293,-2.891553785
0.6522202,-2.891553785
0.6700618,-2.891553785
0.6860202,-2.891553785
0.6980775,-2.891553785
0.7140791,-2.891553785
0.7318978,-2.891553785
0.7469591,-2.891553785
0.7608206,-2.891553785
0.777773,-2.891553785
0.7947281,-2.891553785
0.8076957,-2.891553785
0.8246494,-2.891553785
0.8406069,-2.891553785
0.8616233,-2.891553785
0.8787894,-2.891553785
0.8874905,-2.891553785
0.9024485,-2.891553785
0.9193986,-2.891553785
0.9324935,-2.891553785
0.9494629,-2.891553785
0.9692628,-2.891553785
0.9842221,-2.891553785
0.9971902,-2.891553785
1.0112646,-2.891553785
1.0266855,-2.891553785
1.0440605,-2.891553785
1.0580243,-2.891553785
1.074017,-2.891553785
1.0889429,-2.891553785
1.1078904,-2.891553785
1.1199299,-2.891553785
1.1358546,-2.891553785
1.1537687,-2.891553785
1.1687269,-2.891553785
1.1827677,-2.891553785
1.1987062,-2.891553785
1.2136084,-2.891553785
1.2317041,-2.891553785
1.2527043,-2.891553785
1.261606,-2.891553785
1.2784338,-2.891553785
1.292486,-2.891553785
1.3084649,-2.891553785
1.3233167,-2.891553785
1.3453856,-2.891553785
1.3542484,-2.891553785
1.3714243,-2.891553785
1.3861529,-2.891553785
1.4022495,-2.891553785
1.4182623,-2.891553785
1.4335221,-2.891553785
1.4501539,-2.891553785
1.4651211,-2.891553785
1.4871483,-2.891553785
1.4988471,-2.891553785
1.5128086,-2.891553785
1.5277709,-2.891553785
1.5427306,-2.891553785
1.5576909,-2.891553785
1.5758778,-2.891553785
1.5896042,-2.891553785
1.606557,-2.891553785
1.6225145,-2.891553785
1.6366699,-2.891553785
1.6516434,-2.891553785
1.67345,-2.891553785
1.6863437,-2.891553785
1.6994354,-2.891553785
1.7152652,-2.891553785
1.7292294,-2.891553785
1.7471807,-2.891553785
1.7622525,-2.891553785
1.7771057,-2.891553785
1.7933033,-2.891553785
1.8120134,-2.891553785
1.8232447,-2.891553785
1.8399352,-2.891553785
1.8601212,-2.891553785
1.9077519,-2.891553785
1.917726,-2.891553785
1.9336829,-2.891553785
1.9546286,-2.891553785
1.9647523,-2.891553785
1.9815541,-2.891553785
1.9955168,-2.891553785
2.0124715,-2.891553785
2.0284277,-2.891553785
2.0416818,-2.891553785
2.0593466,-2.891553785
2.0753035,-2.891553785
2.0892677,-2.891553785
2.1054278,-2.891553785
2.1214211,-2.891553785
2.1364427,-2.891553785
2.1514765,-2.891553785
2.1691213,-2.891553785
2.1871782,-2.891553785
2.2010576,-2.891553785
2.2149328,-2.891553785
2.2311183,-2.891553785
2.2450245,-2.891553785
2.2628047,-2.891553785
2.2828553,-2.891553785
2.2930063,-2.891553785
2.3076876,-2.891553785
2.3236394,-2.891553785
2.338599,-2.891553785
2.3555539,-2.891553785
2.3745039,-2.891553785
2.3865566,-2.891553785
2.4016068,-2.891553785
2.4184886,-2.891553785
2.4333459,-2.891553785
2.4483044,-2.891553785
2.4683646,-2.891553785
2.4802982,-2.891553785
2.4955037,-2.891553785
2.5113415,-2.891553785
2.5262278,-2.891553785
2.5431716,-2.885417862
2.5642566,-2.119961449
2.5770369,-1.369844844
2.5959138,-0.179475752
2.6078803,0.541495218
2.6268282,1.214912784
2.6408033,1.385184651
2.6567504,1.242524438
2.6717084,0.932660319
2.6846731,0.570640853
2.7048816,0.052155347
2.7215768,-0.343611696
2.7345415,-0.523087449
2.750024,-0.590582603
2.760568,-0.550699103
2.7766433,-0.438718505
2.7983685,-0.234699061
2.8074085,-0.151864098
2.8244039,-0.029145635
2.8402572,0.042951462
2.8543397,0.072097097
2.8702686,0.067495155
2.8881272,0.059825251
2.9021656,0.059825251
2.9171261,0.059825251
2.9350714,0.059825251
2.9500757,0.059825251
2.9639844,0.059825251
2.9870674,0.059825251
2.9949441,0.059825251
3.0118843,0.059825251
3.0269621,0.059825251
3.0437914,0.059825251
3.0591531,0.059825251
3.0806955,0.059825251
3.0887723,0.059825251
3.1057991,0.059825251
3.1256728,0.059825251
3.1369998,0.059825251
3.1540065,0.059825251
3.1679756,0.059825251
3.1834961,0.059825251
3.1987415,0.059825251
3.2171399,0.059825251
3.2307999,0.059825251
3.2453603,0.059825251
3.2616358,0.059825251
3.2782093,0.059825251
3.2929227,0.059825251
