0,-9.79064069886985,1181.56864361916
0.01,-9.83605615402203,1178.54516748623
0.02,-9.90595083568483,1175.49101173755
0.03,-9.91883464452993,1172.4077103539
0.04,-9.9165799780596,1169.30446722001
0.05,-9.90015312135416,1166.18588427824
0.06,-9.8437864429425,1163.06116541332
0.07,-9.79676051274591,1159.93491256761
0.08,-9.68757011349467,1156.81632962583
0.09,-9.60994503443204,1153.71001853037
0.1,-9.45566105144452,1150.62211520435
0.11,-9.34775880446769,1147.56182353252
0.12,-9.12712264556268,1144.53527943802
0.13,-8.99377451877405,1141.54708486322
0.14,-8.72836634196538,1138.60490971206
0.15,-8.54412644684947,1135.71795786926
0.16,-8.24296467048973,1132.88622933482
0.17,-8.04455193550428,1130.12352993584
0.18,-7.6857335717932,1127.4313936531
0.19,-7.44254839959874,1124.82055835212
0.2,-7.05763882459464,1122.29409199447
0.21,-6.81445291575545,1119.85659652252
0.22,-6.37027558033524,1117.52187776336
0.23,-6.09004723712492,1115.28533377462
0.24,-5.61365832133242,1113.15923640261
0.25,-5.30121886988655,1111.14972157048
0.26,-4.79970450500427,1109.25372131665
0.27,-4.48307682689825,1107.48197350664
0.28,-3.95321598658504,1105.8421480444
0.29,-3.6256359704521,1104.33117696833
0.3,-3.05261186846526,1102.95212824002
0.31,-2.70699326121826,1101.71573972498
0.32,-2.14234278612178,1100.62354540401
0.33,-1.77900779566047,1099.67707925788
0.34,-1.18729962256674,1098.87480730582
0.35,-0.832016846494831,1098.22286547097
0.36,-0.239986031310068,1097.71971977254
0.37,0.127536999515551,1097.37150613369
0.38,0.716669067647023,1097.17669057363
0.39,1.09546583574819,1097.13220513078
0.4,1.66011771807306,1097.22424397805
0.41,2.02023215802486,1097.44360323072
0.42,2.57715308138513,1097.79795279272
0.43,2.93984400469721,1098.29803052957
0.44,3.49000001248045,1098.94383644127
0.45,3.85945459123905,1099.7384384894
0.46,4.38190861726182,1100.67416677001
0.47,4.73976670767948,1101.74948730232
0.48,5.24611439212939,1102.9674680479
0.49,5.55726661074792,1104.3219730836
0.5,6.03816690422101,1105.80533250549
0.51,6.33128056542973,1107.42061427513
0.52,6.78415666495499,1109.16781839253
0.53,7.06309702891819,1111.04234291533
0.54,7.47216604285892,1113.033449978
