0,4.51757342032321,3.84127346673944,-0.676299953583768
0.001,4.77221423111223,4.03274553463501,-0.739468696477221
0.002,5.02685504190125,9.55445165156845,4.5275966096672
0.003,5.28302983347815,8.10258636661844,2.81955653314029
0.004,5.53767064426716,8.09602094937681,2.55835030510965
0.005,5.79384543584407,8.84219505104013,3.04834961519606
0.006,6.05002022742097,8.66050612765987,2.6104859002389
0.007,6.30466103820999,9.44733471200778,3.14267367379779
0.008,6.56236981057477,9.1132690218523,2.55089921127753
0.009,6.81854460215168,9.95830968687453,3.13976508472285
0.01,7.07471939372858,9.61882167320825,2.54410227947967
0.011,7.33089418530548,10.4635645490287,3.13267036372319
0.012,7.58706897688238,10.1219891228586,2.53492014597619
0.013,7.84477774924717,10.9725889649812,3.12781121573402
0.014,8.10248652161196,10.6270533525471,2.52456683093513
0.015,8.36019529397674,11.4859822184512,3.12578692447448
0.016,8.61790406634153,11.13137846994,2.51347440359845
0.017,8.87561283870632,11.9986447820646,3.12303194335827
0.018,9.13332161107111,11.638659259527,2.50533764845588
0.019,9.39256436422378,12.5081522049878,3.11558784076398
0.02,9.65180711737646,12.1480749910234,2.49626787364693
0.021,9.90951588974124,13.0153531585096,3.10583726876834
0.022,10.1702926236818,12.6576607552117,2.48736813152994
0.023,10.4295353768345,13.5220791144344,3.09254373759991
0.024,10.6887781299871,13.1682788572014,2.47950072721426
0.025,10.9495548639277,14.0330126294956,3.08345776556786
0.026,11.2087976170804,13.6821462548429,2.47334863776246
0.027,11.4695743510209,14.5475268709567,3.07795251993585
0.028,11.7288171041736,14.1944324962824,2.46561539210883
0.029,11.9895938381142,15.0621371962887,3.0725433581745
0.03,12.2503705720547,14.7062861774419,2.45591560538725
0.031,12.5111473059953,15.575039212564,3.06389190656872
0.032,12.7719240399358,15.219444182767,2.4475201428312
0.033,13.0327007738764,16.0882094694694,3.05550869559298
0.034,13.293477507817,15.7331834176232,2.43970590980624
0.035,13.5557882225454,16.6034936006477,3.04770537810229
0.036,13.816564956486,16.2479561224642,2.43139116597818
0.037,14.0773416904265,17.1237006064132,3.04635891598665
0.038,14.339652405155,16.7647839993955,2.42513159424054
0.039,14.6019631198834,17.6460154613124,3.04405234142902
0.04,14.8642738346119,17.2795480651191,2.41527423050722
0.041,15.1265845493403,18.1672314852479,3.04064693590763
0.042,15.3888952640688,17.7956330552908,2.406737791222
0.043,15.6527399595851,18.6858481690236,3.03310820943847
0.044,15.9165846551014,18.314597858002,2.39801320290057
0.045,16.1804293506177,19.2014746899205,3.0210453393028
0.046,16.4442740461341,18.8348357942012,2.39056174806709
0.047,16.7081187416504,19.717172900512,3.00905415886158
0.048,16.9719634371667,19.3559669204339,2.38400348326724
0.049,17.2358081326831,20.2379810185333,3.00217288585021
0.05,17.5011868089873,19.8800675286753,2.37888071968802
0.051,17.7650315045036,20.7618938131651,2.99686230866148
0.052,18.0304101808078,20.4021842061619,2.37177402535409
0.053,18.2942548763242,21.2864180421709,2.99216316584674
0.054,18.5596335526284,20.9235814376926,2.36394788506421
0.055,18.8250122289326,21.8097864834112,2.98477425447857
0.056,19.0903909052368,21.4452488243779,2.3548579191411
0.057,19.355769581541,22.3326378766743,2.97686829513332
0.058,19.6226822386331,21.9674533129371,2.34477107430401
0.059,19.8880609149373,22.8564801837827,2.96841926884537
0.06,20.1534395912416,22.4917338287378,2.33829423749623
0.061,20.4203522483337,23.3849290555219,2.96457680718822
0.062,20.6857309246379,23.0173560818628,2.33162515722485
0.063,20.95264358173,23.9169198291292,2.96427624739916
0.064,21.2195562388221,23.5408595366997,2.32130329787758
0.065,21.4864688959142,24.4496925752222,2.96322367930802
0.066,21.7549155337942,24.0669360914737,2.31202055767951
0.067,22.0218281908863,24.9795918506606,2.95776365977426
0.068,22.2902748287663,24.595353619108,2.3050787903417
0.069,22.5571874858584,25.5071873597332,2.94999987387481
0.07,22.8256341237383,25.1223945625982,2.29676043885993
0.071,23.0956147424062,26.0331125406373,2.9374977982311
0.072,23.3640613802862,25.65047272336,2.2864113430738
0.073,23.6325080181662,26.5607703603612,2.92826234219496
0.074,23.9009546560462,26.1835304388016,2.28257578275539
0.075,24.170935274714,27.0897072525169,2.91877197780291
0.076,24.439381912594,26.7168399697242,2.27745805713024
0.077,24.7093625312619,27.6213203937228,2.91195786246088
0.078,24.9778091691419,27.2496189759982,2.2718098068563
0.079,25.2477897878098,28.1556064173837,2.90781662957394
0.08,25.5177704064776,27.7821059171286,2.26433551065102
0.081,25.7877510251455,28.6887669278047,2.90101590265924
0.082,26.0577316438134,28.3161751551512,2.2584435113378
0.083,26.3277122624813,29.220702252296,2.89298998981467
0.084,26.5976928811491,28.8525187096611,2.25482582851196
0.085,26.8692074806049,29.7569978915667,2.88779041096181
0.086,27.1391880992728,29.3900547989363,2.25086669966348
0.087,27.4107026987285,30.292175396269,2.88147269754045
0.088,27.6822172981843,29.9270247648739,2.24480746668958
0.089,27.95373189764,30.8267379796811,2.87300608204109
0.09,28.2252464970958,30.4627335290252,2.23748703192944
0.091,28.4982950773394,31.3632713122132,2.86497623487375
0.092,28.7698096767952,30.9970231556,2.22721347880476
0.093,29.0428582570388,31.900271370263,2.85741311322416
0.094,29.3159068372825,31.5314159900218,2.21550915273934
0.095,29.5889554175261,32.4387318116136,2.84977639408753
0.096,29.8620039977698,32.0676163722734,2.20561237450361
0.097,30.1350525780134,32.9815706686252,2.84651809061176
0.098,30.4081011582571,32.6057939949966,2.19769283673945
0.099,30.6811497385007,33.5237315914955,2.84258185299478
