0,591.145574285126,591.199483164738,0.0539088796118676,0
0.01,588.13897194087,589.433574522833,1.29460258196309,1.29460258196309
0.02,585.100156000069,587.657990981133,2.55783498106371,3.8524375630268
0.03,582.032194424297,585.824565987027,3.79237156272995,7.64480912575675
0.04,578.942757117496,583.192735769824,4.24997865232831,11.8947877780851
0.05,575.839513983603,580.553450729929,4.71393674632566,16.6087245244107
0.06,572.728600945771,577.893536946739,5.1649360009676,21.7736605253783
0.07,569.616153927151,574.943722785287,5.32756885813626,27.1012293835146
0.08,566.508308850895,572.004347833003,5.49603898210842,32.597268365623
0.09,563.412735620941,569.077940902396,5.66520528145497,38.262473647078
0.1,560.332502198867,566.057079445545,5.72457724667777,43.9870508937557
0.11,557.279880430975,563.069289702183,5.78940927120777,49.7764601649635
0.12,554.256404298052,560.110337062417,5.85393276436503,55.6303929293285
0.13,551.274345646402,557.155730801898,5.88138515549599,61.5117780848245
0.14,548.332170495238,554.242141730232,5.90997123499392,67.4217493198184
0.15,545.445218652437,551.386458776711,5.94124012427358,73.362989444092
0.16,542.611956137212,548.570487545048,5.95853140783561,79.3215208519276
0.17,539.846188776654,545.824700659362,5.9785118827084,85.300032734636
0.18,537.149450551551,543.14355711672,5.9941065651692,91.2941392998052
0.19,534.534013308206,540.544113816806,6.01010050859998,97.3042398084052
0.2,532.002945008195,538.021225756494,6.01828074829905,103.322520556704
0.21,529.559313613093,535.595026527918,6.03571291482456,109.358233471529
0.22,527.216924949992,533.250177017296,6.03325206730403,115.391485538833
0.23,524.974245038103,531.017597775898,6.04335273779463,121.434838276627
0.24,522.840477762154,528.879691687835,6.03921392568111,127.474052202309
0.25,520.821759045297,526.859957292096,6.03819824679886,133.512250449107
0.26,518.919622868318,524.947831829917,6.02820896159892,139.540459410706
0.27,517.138671173583,523.165087876252,6.02641670266928,145.566876113376
0.28,515.491175807394,521.489723467111,5.99854765971725,151.565423773093
0.29,513.972534827387,519.95912161633,5.98658678894253,157.552010562035
0.3,512.587350175926,518.550745969882,5.96339579395578,163.515406355991
0.31,511.338689814587,517.281866088917,5.94317627433048,169.458582630322
0.32,510.237291608886,516.138059050752,5.90076744186598,175.359350072188
0.33,509.283155558821,515.150484784706,5.86732922588544,181.226679298073
0.34,508.473213702817,514.290633667093,5.81741996427627,187.044099262349
0.35,507.813601964026,513.586695940712,5.77309397668591,192.817193239035
0.36,507.299718400085,513.022993352727,5.72327495264199,198.540468191677
0.37,506.940766895719,512.613443183101,5.67267628738182,204.213144479059
0.38,506.735213470143,512.339497147999,5.6042836778563,209.817428156915
0.39,506.683058123355,512.23265496856,5.54959684520492,215.36702500212
0.4,506.77356298984,512.260390070306,5.48682708046601,220.853852082586
0.41,506.992922242508,512.446702827113,5.45378058460489,226.307632667191
0.42,507.347271804509,512.772578968015,5.42530716350564,231.732939830697
0.43,507.842747598996,513.256224836013,5.41347723701648,237.146417067713
0.44,508.480883606757,513.870359347653,5.38947574089633,242.53589280861
0.45,509.264747789366,514.643596607658,5.37884881829194,247.914741626902
0.46,510.186670242885,515.552600426892,5.36593018400725,253.280671810909
0.47,511.252786890466,516.609684322002,5.35689743153586,258.637569242445
0.48,512.46156375132,517.798541410319,5.33697765899899,263.974546901444
0.49,513.805330921508,519.135760039124,5.33042911761629,269.30497601906
0.5,515.281020439454,520.592249422645,5.3112289831912,274.616205002251
0.51,516.888632305158,522.193318239539,5.3046859343807,279.920890936632
0.52,518.626632537832,523.911312581847,5.28468004401452,285.205570980646
0.53,520.491953175901,525.761824492993,5.26987131709211,290.475442297739
0.54,522.475390334637,527.72276960189,5.247379267253,295.722821564992
0.55,524.575410033253,529.807033849412,5.23162381615884,300.95444538115
0.56,526.792012271747,531.98733595454,5.19532368279272,306.149769063943
0.57,529.109857242243,534.284176847629,5.17431960538613,311.324088669329
0.58,531.532012906314,536.668932307666,5.13691940135232,316.461008070682
0.59,534.047741398447,539.15353398184,5.10579258339271,321.566800654074
0.6,536.649372814701,541.720936780228,5.07156396552659,326.638364619601
0.61,539.335373174288,544.369515947968,5.03414277367972,331.672507393281
0.62,542.091936650119,547.090651851963,4.99871520184365,336.671222595124
0.63,544.92059722298,549.882296938242,4.9616997152616,341.632922310386
0.64,547.807549065781,552.731528981926,4.92397991614541,346.556902226531
0.65,550.749724216945,555.636242276655,4.88651805970972,351.443420286241
0.66,553.736384810959,558.582991624672,4.8466068137127,356.290027099954
0.67,556.759860943881,561.569943978213,4.81008303433168,361.100110134285
0.68,559.81555067335,564.585724033372,4.77017336002223,365.870283494308
0.69,562.892716133848,567.626523421422,4.73380728757422,370.604090781882
0.7,565.988289363801,570.680877683511,4.69258831971024,375.296679101592
0.71,569.08693055533,573.74291221575,4.65598166042014,379.952660762012
0.72,572.187105727647,576.803256544732,4.61615081708453,384.568811579097
0.73,575.278077015237,579.853766908162,4.57568989292508,389.144501472022
0.74,578.356776456523,582.889683537245,4.53290708072211,393.677408552744
0.75,581.409398224416,585.897043917622,4.4876456932061,398.16505424595
0.76,584.435942318914,588.877417846238,4.44147552732386,402.606529773274
0.77,587.422602912927,591.811235276375,4.38863236344764,406.995162136721
0.78,590.367846025668,594.702710195591,4.33486416992264,411.330026306644
0.79,593.256331849257,597.533915326253,4.27758347699626,415.60760978364
0.8,596.086526402906,600.310127435695,4.22360103278913,419.83121081643
0.81,598.844623859524,603.005045033224,4.16042117370034,423.99163199013
0.82,601.527556257536,605.633026838564,4.10547058102793,428.097102571158
0.83,604.123051750638,608.168715180075,4.04566342943667,432.142766000594
